9026125	Não se esqueça de que você deve levar algo para comer.	9026124	Aníke nderesarái regueraha va'erãha mba'e re'u hag̃ua .
9026129	Não se esqueça de que você deve levar seus documentos.	9026127	Aníke nderesarái regueraha va'erãha nde kuatiakuéra.
9026131	Não se esqueça de que você deve levar algo para ler.	9026130	Aníke nderesarái regueraha va'erãha mba'e remoñe'ẽ hag̃ua .
9026139	Levou consigo sua esposa.	9026134	Ha'e ogueraha hendive hembirekópe.
9026146	Ele vem de longe.	9026144	Ou mombyrýgui.
9026147	Ela vem de longe.	9026144	Ou mombyrýgui.
9026159	O veículo parou e o motorista abriu a porta.	9026157	Mba'yrumỹi opyta ha mba'yru mboguatahára oipe'a okẽ.
9026161	Senhoras e senhores, sejam muito bem-vindos.	9026160	Kuñakarai ha karaikuéra, tapeguahẽporãite.
9026166	Eles todos desceram.	9026163	Oguejypaite hikuái.
9026167	Elas todas desceram.	9026163	Oguejypaite hikuái.
9026169	Entrou uma mulher grávida e Tom logo se levantou e lhe deu seu assento.	9026168	Oike kuri peteĩ kuña hyeguasúva ha Tom opu'ãvoi ome'ẽ chupe ijapyka.
9026173	Por favor, sente-se, não se canse em vão.	9026171	Eguapýna, anivéna nekane'õrei.
9026175	Há muitos assentos vazios para se sentar.	9026174	Oĩ heta apyka inandíva ojeguapy hag̃ua.
9026180	Está com uma fome enorme e pouco dinheiro.	9026177	Ivare'a korócho ha sa'i ipirapire.
9026182	Eu como frango assado.	9026181	Ha'u ryguasu ka'ẽ.
9026185	Estou com uma fome enorme e pouco dinheiro.	9026184	Chevare'a korócho ha sa'i che pirapire.
8557719	Minha barriga está roncando.	9026189	Chepy'a kororõ.
9026192	A barriga dele está roncando.	9026191	Ipy'a kororõ.
9026193	A barriga dela está roncando.	9026191	Ipy'a kororõ.
9026197	Tom se aproxima e pergunta ao dono do mercado quanto custa o frango assado.	9026195	Tom oñemboja ha oporandúma ñemuha járape mboýpa hepy umi ryguasu ka'ẽ.
9026203	Qual é o preço desses frangos assados?	9026200	Mboýpa hepy umi ryguasu ka'ẽ?
9026210	Há muita gente de língua de fora, como loucos.	9026208	Heta tapicha oĩ ikũ okápe, itavývaicha.
9027542	Estão feito loucos.	9027539	Itavývaicha hikuái.
9027548	Já saiu de novo.	9027546	Osẽjeýma.
9027564	Eles estavam jogando quando de repente um deles chutou seu colega.	9027562	Oha'ãhína hikuái ha peichaháguinte peteĩ opyvoi hapicháre.
9027577	Começou a caminhar para frente.	9027574	Oñepyrũ oguata henonde gotyo.
9027581	Por que vocês se viraram?	9027580	Ma'erã piko pejere kuri?
9027588	Chegaram a um acordo.	9027585	Og̃uahẽ hikuái peteĩ ñe'ẽme.
9027596	Sentou-se para assinar.	9027595	Oguapy kuri ohai hag̃ua heraguapy.
9027602	Tom pegou a caneta e logo começou a escrever.	9027598	Tom oipyhy kuri pe haiha ha oñepyrúmakatu ohai.
9027610	Você já não me reconhece mais?	9027609	Nde ndachekuaavéima piko?
9027617	Vocês já não me reconhecem mais?	9027616	Peẽ ndachekuaavéima piko?
9027633	Tom encontrou uma barata morta na comida dele.	9027630	Tom ojuhu kuri hembi'úpe peteĩ tarave re'õngue.
9027639	Eu dei um bom susto nele.	9027638	Amondýi tuicha porã kuri chupe.
9027640	Eu dei um bom susto nela.	9027638	Amondýi tuicha porã kuri chupe.
9027662	Eles trabalham bem devagar.	9027652	Omba'apo hikuái mbeguekatumi.
9027664	Elas trabalham bem devagar.	9027652	Omba'apo hikuái mbeguekatumi.
9027665	Eles caminham bem devagar.	9027651	Oguata hikuái mbeguekatumi.
9027667	Elas caminham bem devagar.	9027651	Oguata hikuái mbeguekatumi.
9027668	Eles vão bem devagar.	9027650	Oho hikuái mbeguekatumi.
9027669	Elas vão bem devagar.	9027650	Oho hikuái mbeguekatumi.
9027677	Um para mim e outro para a minha esposa.	9027674	Peteĩ che mba'erã ha ambue che rembirekópe guarã.
9027693	Estou fritando o ovo.	9027686	Ambochyryry'aína ryguasu rupi'a.
9027702	A criança está dando um banho em seu gato.	9027699	Mitã'i ombojahuhína imbarakaja.
9027793	Examine meu coração.	9027788	Eipyguara che ñe'ã.
9027813	Tom examina os documentos.	9027812	Tom oipyguara kuatiakuéra.
9027824	Você examina a minha vida e me conhece.	9027819	Nde reipyguara che reko ha nde chekuaa.
9027876	Você sabe quando eu sento e quando eu me levanto.	9027830	Nde reikuaa aguapy ha apu'ã ramo.
9034645	Nosso objetivo estratégico é propiciar um desenvolvimento diário para as pessoas.	9034610	Ore remimoĩmby rembipota ha'e oñemokyre'ỹ va'erã tapichakuérape okakuaavévo ko'ẽreíre.
9034667	Somos uma instituição governamental que trabalha pela saúde pública.	9034662	Ore niko tetã remimoĩmby romba'apóva tetãygua resãi rehe.
9034791	Há duas coisas nesta guerra que causam nossa desilusão.	9034786	Mokõi mba'e oĩ ko ñorairõ guasúpe ñanembojeroviave'ỹva.
9146820	Eu já não quero caminhar mais.	9146816	Ndaguatasevéima.
9146824	Eu já não quero comer mais.	9146822	Ndakarusevéima.
9146871	Caminhamos muito.	9146868	Jaguataite.
1838035	Ele mora dentro de seu carro.	9694234	Ha'e oikove imba'yrumýipe.
2911456	Eu preciso de um novo par de sapatos.	9705739	Aikotevẽ sapatu pyahu mokõivare.
950723	Que tipo de trabalho você faz?	9707828	Mba'eichagua apokue rejapo?
950723	Que tipo de trabalho você faz?	9707830	Mba'eichagua tembiapo rejapo?
576831	Isso é bem grande.	9714167	Upéva ituichaite.
9767199	Boston é a minha casa.	6727632	Boston ha'e che róga.
1644627	Você está mentindo!	10236668	Nde ndejapu reína!
4944964	À tarde, a luz do sol entra através da janela de maneira oblíqua e assume um suave tom dourado, típico do início do outono.	10675371	Ka'arukue kuarahy rendy oike yke'ã ovetã rupive ha isa'y itajumíva, pe jahechamemévaicha araroguekúi ñepyrũ jave.
10802180	Manifestantes antigovernamentais agitam bandeiras libanesas e entoam lemas durante protestos em curso contra o governo libanês, em Beirute, 1 de Fevereiro de 2020.	10802186	Umi ombohováiva tetã rekuáire omboveve Lívano poyvikuéra ha opurahéi momorãhéi oguatávo oñemoĩ hag̃ua Lívano rekuáire, Beirut-pe, 1 jasykõi 2020.
10813214	O guarani é uma língua aglutinante.	10813211	Avañe'ẽ ha'e peteĩ ñe'ẽ iñe'ẽjoapykuaáva.
1218014	Nós o vimos.	10813277	Ore rohechákuri ichupe.
1218014	Nós o vimos.	10813276	Jahechákuri chupe.
