302426	He died of lung cancer.	8887283	Ha'e omano iñe'ãvevúi akytã'aíre.
302428	He's got lung cancer.	8887281	Ha'e iñe'ãvevúi akytã'ai.
3923033	Tom died of lung cancer.	8887285	Tom omano iñe'ãvevúi akytã'aíre.
7446685	Tom read the terms of service.	8899116	Tom omoñe'ẽkuri pe mba'epytyvõrã ñemboguata.
8606100	We're updating our Terms of Service.	8899118	Ore rombopyahu ore Mba'epytyvõrã Ñemboguata.
1319588	Listen!	8900880	Pehendu!
1319588	Listen!	8900881	Ehendu!
908231	Kids, listen!	8900882	Mitãnguéra, pehendúke!
1184640	Now, listen!	8900884	Ko'ãga, pehendúke!
1184640	Now, listen!	8900885	Ko'ãga, ehendúke!
5817624	Listen, gentlemen.	8900887	Ehendumi, karai.
5828890	I listened.	8900888	Ahendúkuri.
6581147	Please listen!	8900889	Pehendumíkena!
6581147	Please listen!	8900891	Ehendumíkena!
7925133	You listened.	8900893	Rehendúkuri.
7925133	You listened.	8900894	Pehendúkuri.
8307647	Listen, please.	8900898	Ehendumi, ikatúrõ.
8475698	He listens.	8900901	Ha'e ohendu.
8475831	He listened.	8900902	Ha'e ohendúkuri.
8645636	Listen quietly!	8900903	Ehendu ha ekirirĩ!
8645636	Listen quietly!	8900904	Pehendu ha pekirirĩ!
2236758	Tom is listening.	8900906	Tom ohendu hína.
2237067	Tom just listened.	8900907	Tom ohendúnte.
2237450	Tom never listens.	8900908	Tom araka'eve nohendúi.
2237644	Tom sat listening.	8900909	Tom oguapy ha ohendu.
2243026	They all listened.	8900910	Ha'ekuéra ohendumbákuri.
2243026	They all listened.	8900911	Ohendumbákuri hikuái.
2247575	I will listen.	8900912	Che ahendúta.
2247575	I will listen.	8900913	Ahendúta.
2741389	Listen to me!	8900915	Chehendúke!
2741389	Listen to me!	8900916	Chehendúna!
3171855	OK, listen up.	8900917	Oĩma, ehendúna.
3721612	Tom quietly listened.	8900919	Tom ohendu kirirĩhápe.
3733825	Somebody's listening.	8900920	Peteĩva ohendu hína.
3737323	Listen very closely.	8900921	Ehenduporãitéke.
3737323	Listen very closely.	8900922	Pehenduporãitéke.
5850459	I just listened.	8900923	Ahendúnte.
5975659	You never listen.	8900924	Nde araka'eve nderehendúi.
270461	People hear without listening.	8900926	Tapichakuéra ijapysakuaa ohendukuaa'ỹre.
323684	Shut up and listen!	8900927	Ekirirĩ ha ehendu!
323684	Shut up and listen!	8900928	Pekirirĩ ha pehendu!
1517935	Tom listens to CNN.	8900930	Tom ohendu CNN.
1539574	We listen to music.	8900932	Ñahendu mba'epu porã.
1539574	We listen to music.	8900933	Rohendu mba'epu porã.
1570767	Listen while I talk.	8900934	Ehendúke añe'ẽvo.
1570767	Listen while I talk.	8900935	Pehendúke añe'ẽvo.
2011529	We wanted to listen.	8900936	Ore rohendusékuri.
2011529	We wanted to listen.	8900938	Ñande ñahendusékuri.
2091130	No one would listen.	8900939	Avave nohendumo'ãi.
2218269	You're not listening.	8900940	Nde nderehendúi.
2273271	Tom is listening now.	8900942	Tom ohendu hína ko'ãga.
2273512	Tom is still listening.	8900943	Tom ohendu hína gueteri.
2548460	You have to listen.	8900944	Rehendu va'erã.
2548460	You have to listen.	8900945	Rehendu arã.
2646107	Are you listening, Tom?	8900947	Rehendu piko, Tom?
3907064	Who listens to him?	8900952	Máva piko ohendu chupe?
3907065	Who listens to her?	8900952	Máva piko ohendu chupe?
3907091	I listened to them.	8900954	Ahendúkuri chupekuéra.
3907126	Just listen to us.	8900956	Orehendu mante.
5958399	I'm still listening.	8900957	Ahendu gueteri.
6121048	Listen to the birds.	8900959	Ehendumi guyrakuéra.
6356016	Are you still listening?	8900961	Rehendu piko gueteri?
6384387	Talk. I'm listening.	8900962	Eñe'ẽ. Ahendu hína.
6384387	Talk. I'm listening.	8900963	Eñe'ẽ. Che ahendu aína.
6384392	Explain. I'm listening.	8900965	Emohesakã chéve. Ahendu hína.
6049392	Touch it.	8900969	Epoko.
276149	Somebody touched me.	8900971	Oĩ peteĩ opoko va'ekue che rehe.
276149	Somebody touched me.	8900972	Oĩ peteĩ opokókuri che rehe.
1256932	Stop touching me.	8900974	Anivéna epoko che rehe.
1635587	He touched me.	8900976	Ha'e opoko che rehe.
1635587	He touched me.	8900977	Opoko che rehe.
2235738	I touched Tom.	8900979	Che apoko Tom rehe.
2235738	I touched Tom.	8900980	Apokókuri Tom-re.
2249489	Just touch it.	8900981	Epokóntema.
2249629	Nobody touched me.	8900982	Avave ndopokói che rehe.
3905184	I touched them.	8900985	Apokókuri hesekuéra.
3905185	I touched him.	8900986	Apokókuri hese.
3905186	I touched her.	8900986	Apokókuri hese.
4519440	Touch my body.	8900987	Epoko che retére.
6393057	Our legs touched.	8900989	Ore retyma ojopoko.
7190042	Sami touched me.	8900991	Sami opokókuri che rehe.
1727844	I cannot touch fire.	8900995	Ndaikatúi apoko tatáre.
1727844	I cannot touch fire.	8900996	Ndapokokuaái tatáre.
1777593	Don't touch anything.	8901001	Ani epoko mba'e oimeraẽvare.
1832174	Can I touch it?	8901002	Ikatu apoko?
1849378	Don't touch me.	8901003	Ani epoko che rehe.
1860399	Don't touch those.	8901005	Ani epoko umívare.
1977695	He touched my hand.	8901006	Ha'e opokókuri che póre.
2646895	Tom never touched me.	8901008	Tom araka'eve ndopokói che rehe.
6092585	See?	8901010	Rehechápa?
6092585	See?	8901011	Rehecha piko?
1031255	We see.	8901012	Jahecha.
1031255	We see.	8901013	Rohecha.
1151432	See you.	8901014	Jajohecháta.
1357251	See you!	8901015	Jajohecháta!
2111796	I see.	8901016	Ahecha.
373276	We shall see.	8901019	Jahecháta katu.
411958	I see Dan.	8901020	Ahecha Dan.
411960	I see Dana.	8901023	Ahecha Dana.
497969	See you tomorrow.	8901026	Jajohecháta ko'ẽrõ.
656806	It sees me.	8901028	Chehecha hína.
880839	Let's see...	8901031	Jahecháta...
945292	Wait and see.	8901033	Eha'ãrõ ha ehecha.
1553530	Can you see?	8901034	Ikatúpa rehecha?
1553530	Can you see?	8901035	Rehechakuaápa?
2648979	See you tonight.	8901036	Jajohecháta ko pyhare.
2650192	Can I see?	8901037	Ikatu piko ahecha?
2650192	Can I see?	8901038	Ahechakuaápa?
2877249	See you Thursday!	8901039	Jajohecháta arapo!
3188871	I see well.	8901040	Ahechaporã.
3822336	See you Monday.	8901041	Jajohecháta arakõi.
6945052	It's true, he's dead.	8901053	Añetehápe, omanókuri.
2726655	It's true that he said that.	8901054	Añetehápe he'íkuri upéva.
3773397	Whatever he said, it's not true.	8901057	Taha'e ha'éva he'íkuri, naiñañetéi.
3773397	Whatever he said, it's not true.	8901058	Taha'e ha'éva he'íkuri, ijapu.
3773399	Whatever he told you, it's not true.	8901059	Taha'e ha'éva he'íkuri ndéve, naiñañetéi.
3773399	Whatever he told you, it's not true.	8901060	Taha'e ha'éva he'íkuri ndéve, ijapu.
8645655	Anyone can see.	8901064	Opavave ikatu ohecha.
8821601	I see smoke.	8901065	Ahecha tatatĩ.
25845	Can you see far?	8901068	Ikatu rehecha mombyry?
5942161	She stole my stuff.	8901316	Ha'e omondákuri che mba'enguéra.
6776735	What's the weather like in the summer in your country?	8901364	Mba'éichapa ararova arahakúpe ne retãme?
5559618	Tom won't do it anymore.	8901369	Tom ndojapomo'ãvéi upeva.
8376728	Tom is the only one here who drinks tea.	8901594	Tom ha'énte upe ho'úva ka'a rykue ko'ápe.
7653934	Mary misses her husband and children.	8905896	Mary ohechaga'u iména ha imembynguéra.
37520	Every country has its own history.	8906663	Ñavõ tetã hembiasakue tee hína.
37520	Every country has its own history.	8906667	Opa tetãnguéra hembiasakue tee hína.
70045	You are wearing your shirt inside out.	8906674	Reipuru hína nde kamisa oguývo.
7819398	Why are you taking so much medicine?	8910125	Mba'ére piko re'uete hína pohã?
3024037	Some people think that French is a difficult language.	8925842	Oĩ tapichakuéra oimo'ã Hyãsiañe'ẽ ha'e peteĩ ñe'ẽ hasy.
8043885	I'm representing my country.	8928523	Che hína che retã rechaukáva.
6867241	Sami needs his coffee.	8928528	Sami oikotevẽ ikafére.
6867241	Sami needs his coffee.	8928529	Sami oikotevẽ icafére.
5743808	Murphy's law states that whatever can go wrong will go wrong.	8928535	Murphy rekorã he'i oĩramo mba'e oimeraẽva ikatúne oiko vai oiko vaíta.
3737038	I wonder where Tom is right now.	8928546	Che cheporandu mamópa Tom oĩ ko'ãgaite.
2996729	Someone's going to pay for this.	8928549	Peteĩva ohepyme'ẽta kóvare.
2331737	I had stuff to do.	8928554	Arekókuri mba'ekuéra ajapo hag̃ua.
2143028	Providing energy to the poor without destroying the planet any further is this century's biggest challenge.	8928574	Mba'erendy ñemoguahẽ umi mboriahúpe ñambyaive'ỹre ore yvy niko ko saro'y jeheka tuichavéva.
2143028	Providing energy to the poor without destroying the planet any further is this century's biggest challenge.	8928576	Mba'e'ypy ñemoguahẽ umi mboriahúpe ñahundive'ỹre ore arapy niko ko saro'y jeheka guasuvéva.
1820829	How many people died in the earthquake?	8928581	Mboy tapichakuéra omanókuri pe yvyryrýipe?
29415	Rome is in Italy.	8928584	Róma oĩ Itáliape.
26680	Do you have rain gear with you?	8928586	Reguereko piko ao amarã ne ndive?
7492540	I don't know this lady.	8928595	Che ndaikuaái ko kuñakarai.
6220220	I did that only once.	8932544	Peteĩ jeýnte ajapókuri upéva.
5621322	We haven't had those kinds of problems yet.	8932549	Ndajarekói gueteri pa'ã umichaguáva.
5031434	Such things happen very often.	8932550	Mba'e umivagua oiko memeitéva.
3365646	Come and see this.	8932551	Eju ha ehecha kóva.
3006746	Where did you get all this stuff?	8932564	Moõgui rehupytýkuri opa ã mba'e?
839816	China is the biggest country in Asia.	8932567	Chína ha'e tetã tuichavéva Ásiape.
8176494	They left their children in Algeria.	8932571	Ohejákuri hikuái imembynguéra Ahéliape.
7520827	I know Tom won't wait for me.	8932575	Aikuaa Tom noha'arõmo'ãiha che rehe.
3950683	I don't drink more beer.	8943499	Nda'uvéi kaguy.
8908768	Be faithful.	8951409	Nde ndejeroviaháke.
8908768	Be faithful.	8951411	Peẽ pendejeroviaháke.
593260	Dogs are faithful.	8951412	Jaguakuéra ijeroviaha.
2202833	We're faithful.	8951413	Ñande ñandejeroviaha.
2202834	You're faithful.	8951414	Nde ndejeroviaha.
2202835	Tom is faithful.	8951415	Tom ijeroviaha.
2202836	I'm faithful.	8951416	Che chejeroviaha.
3172382	Are you faithful?	8951419	Nde piko ndejeroviaha?
6532484	I lost faith.	8951420	Che chejerovia'ỹma.
8477421	He's faithful.	8951421	Ijeroviaha.
239162	All dogs are faithful.	8951422	Opa jagua ijeroviaha.
268836	Faith can move mountains.	8951424	Jerovia ikatu omomýi yvyty.
268836	Faith can move mountains.	8951425	Jerovia ikatu omongu'e yvyty.
8955128	Those are his companions.	8955124	Umíva iñirũnguéra.
8955136	The children are gathering firewood.	8955132	Mitã'ikuéra omono'õ jepe'a.
8955140	Don't follow your father!	8955139	Ani peho pende ru rapykuéri!
8955150	I must use my father's car.	8955147	Che aiporu va'erã che ru mba'yrujere.
8955156	Are you in the yard?	8955152	Peẽ peĩ peína korapýpe?
8955157	Are you in the courtyard?	8955152	Peẽ peĩ peína korapýpe?
8955168	My aunt cleans the schoolyard.	8955160	Che sy'y omopotĩ pe mbo'ehao korapy.
8955179	All children will go to school.	8955175	Maymáva mitã ohóta mbo'ehaópe.
1894280	The girls just want to have fun.	8955222	Kuñataĩ ovy'asénte voi.
1894280	The girls just want to have fun.	8955223	Kuñataĩnguéra ovy'asénte voi.
8955231	Drunkards and children don't lie.	8955227	Oka'úva ha mitã ndaijapúi.
5360596	Big boys don't cry.	8955233	Mitã rusu nahasẽi.
2755153	We saw a beautiful orchid with deciduous leaves.	8955262	Jahechákuri peteĩ tamanakuna hoguekúi porãitéva.
2755153	We saw a beautiful orchid with deciduous leaves.	8955263	Ore rohechákuri peteĩ tamanakuna hoguekúi porãitéva.
5399406	The teak is a deciduous tree that can grow to a height of 40 metres.	8955264	Téka ha'e peteĩ yvyramáta hoguekúi ikatu okakuaa ijyvatekue amo 40 métro.
2246044	I raise orchids.	8955265	Amongakuaa tamanakuna.
4501622	Tom raises orchids.	8955266	Tom omongakuaa tamanakuna.
4496297	Orchids demand daily care.	8955267	Tamanakuna oikotevẽ ñeñangareko ára ha ára.
7926063	Orchids are my favorite flower.	8955268	Tamanakuna niko pe yvoty iporãvéva chéve.
2569059	I love orchids because they are pretty.	8955271	Che ahayhu tamanakuna iporãitégui.
708028	Inner beauty, I'll believe in it when my dick has eyes.	8955279	Porãngue hyepypegua, ajeroviáta upévare che rembo ohechakuaávo.
8955455	Drunks and children don't lie.	8955227	Oka'úva ha mitã ndaijapúi.
4199511	Allah knows.	8961462	Ala oikuaa.
477188	Allah is great!	8961463	Ala ituicha!
3253983	Allah is everywhere.	8961464	Ala oĩ oparupi.
7317466	Sami worshipped Allah.	8961465	Sami omomba'eguasu Alápe.
7431273	I fear Allah.	8961467	Akyhyje Alágui.
8401998	Muslims worship Allah.	8961468	Musulmãnguéra omomba'eguasu Alápe.
2249137	It's not ugly.	8901050	Ndaivaíri.
2249137	It's not ugly.	8961474	Ndaijaiguéi.
2249183	It's pretty ugly.	8961477	Ivaiete.
2249183	It's pretty ugly.	8961478	Ijaigueite.
6995721	It's an ugly flag.	8961480	Upe poyvi ivai.
6995721	It's an ugly flag.	8961483	Upe poyvi ijaigue.
5797026	We all need love.	8964074	Opavave ñaikotevẽ mborayhu.
8964081	I'm not for you.	8964080	Che ndaha'éi ndéveguarã.
2645022	Thank you for being here.	8964086	Aguyje reime haguére ko'ápe.
8964099	Can I, my love, give you little kisses even in my dreams?	8964097	Ikatúiko, che mborayhu, rohetũimi che kérape jepe?
8964107	I want to wake up with you.	8964103	Che cheko'ẽsete nendive.
8964113	Do you want me to applaud you?	8964110	Reipota ajepopete ndéve piko?
8964119	If you happen to remember me, I would like you to know that I am still waiting for you here.	8964115	Sapy'arei nemandu'arõ cherehe, aipotaite reikuaa che ko'ápe roha'arõitiha.
8964124	Dreams must be bigger than fear.	8964122	Kerayvotykuéra tuichaveva'erã kyhyjégui.
8964177	Don't be like them.	8964167	Aníke peẽ ha'ekuéraicha hína.
8964177	Don't be like them.	8964179	Aníke nde ha'ekuéraicha hína.
8964190	I stumbled again on the same stone.	8964188	Añepysangajey peteĩete itáre.
853093	I think it's going to rain today.	8964205	Aimo'ã okytaha ko ára.
853093	I think it's going to rain today.	8964207	Hi'ã chéve okytaha ko árape.
3754418	Do you think it's going to rain today?	8964209	Hi'ã piko ndéve okytaha ko ára?
3620223	I don't think it's going to rain today.	8964210	Nahi'ãi chéve okytaha ko ára.
8964219	When I go to Paraguay I will stay in Asunción.	8964211	Aha vove Paraguáipe apytáta Paraguaýpe.
8964228	Who are you when nobody sees you?	8964223	Mávapa nde avãve nanderechái jave?
1817800	Love is crazy.	8964231	Mborayhu itavy.
4500884	Love is everything.	8964232	Mborayhu ha'e opamba'e.
8964243	Love does not fade despite the distance.	8964236	Mborayhu ndoguéi mombyry oñeiméramo jepe.
7932231	Take revenge.	8966055	Ejepy hese.
1092536	Tom wanted revenge.	8966056	Tom ojepysékuri.
1887882	I want revenge.	8966057	Che ajepyse hese.
2011382	Tom wants revenge.	8966059	Tom ojepyse hese.
4502832	We want revenge.	8966060	Ore rojepyse hese.
4502832	We want revenge.	8966061	Ñande jajepyse hese.
5852395	I wanted revenge.	8966062	Che ajepysékuri.
2941438	I'll have my revenge.	8966063	Che ajepýta voi hese.
8309273	Private property is theft.	8970409	Mba'erekopy ijárava niko ñemonda.
2821119	You are trespassing on private property.	8970413	Nde rehasa hína mba'erekopy ijárava rupi.
8624434	Stay home.	8970593	Epyta nde rógape.
1547730	I stay home.	8970595	Che apyta che rógape.
2821690	Tom stayed home.	8970596	Tom opytákuri hógape.
5853227	I stayed home.	8970598	Che apytákuri che rógape.
8478082	He stayed home.	8970599	Opytákuri hógape.
8651582	She stayed home.	8970599	Opytákuri hógape.
8651583	We stayed home.	8970600	Japytákuri ñande rógape.
8651583	We stayed home.	8970601	Ropytákuri ore rógape.
8651585	They stayed home.	8970602	Opytákuri hikuái hógape.
321732	I'll stay home.	8970603	Apytáta che rógape.
1547728	I'm staying home.	8970604	Apyta aína che rógape.
6270941	Tom stayed home yesterday.	8970605	Tom opytákuri hógape kuehe.
2011811	Tom doesn't want to eat.	8972542	Tom ndo'uséi.
1830598	I don't want to eat this.	8972540	Nda'uséi kóva.
8980381	You're wearing your shirt inside out.	8906674	Reipuru hína nde kamisa oguývo.
1065146	I sleep naked.	8986027	Ake opívo.
2111709	I'm naked.	8986028	Che opívo.
2236781	Tom is naked.	8986029	Tom ijopívo.
2239827	Tom was naked.	8986030	Tom ijopívokuri.
2247496	I was naked.	8986031	Cheopívokuri.
3494454	I felt naked.	8986032	Añeñandu che opívoicha.
4914781	I am naked!	8986033	Che opívo!
6141015	She danced naked.	8986034	Ha'e ojerokýkuri opívo.
7140533	Sami stripped naked.	8986035	Sami oñemboíkuri.
8475890	He's naked.	8986036	Ijopívo.
939780	The woman is naked.	8986038	Kuña ijopívo.
956237	The man is naked.	8986040	Kuimba'e ijopívo.
1190908	I'm completely naked.	8986041	Che opivopaite.
1485299	Tom woke up naked.	8986042	Tom opívo opáy.
1486361	Tom is stark naked.	8986043	Tom ijopivopaite.
1666	I have lost my wallet.	9000629	Okañy chehegui che pirapire ryru.
25767	I have lost my pencil.	9000631	Okañy chehegui che haiha.
63558	I have lost my camera.	9000634	Okañy chehegui che ra'anga'oha.
245032	I have lost my umbrella.	9000635	Okañy chehegui che ama mo'ãha.
257266	I have lost my key.	9000638	Okañy chehegui che ndavoka.
258128	I have lost my watch.	9000640	Okañy chehegui che aravopapaha.
259742	I have lost my place.	9000642	Okañy chehegui che renda.
261717	I have lost my cap.	9000644	Okañy chehegui che akã ao.
926938	I have lost my friends.	9000646	Okañy chehegui che irũnguéra.
926938	I have lost my friends.	9000648	Okañy chehegui che angirũnguéra.
7356998	I have lost my notebook.	9000651	Okañy chehegui che kuatiañe'ẽ.
7942921	I have lost my faith in God.	9000653	Okañy chehegui che jerovia Tupãre.
257267	It seems that I have lost my keys.	9000654	Hi'ã chéve okañy chehegui che ndavoka.
1025361	Tom has lost his keys.	9000658	Okañy Tom-gui iñokẽndavoka.
2570807	He has lost his umbrella.	9000659	Okañy chugui hi'ama mo'ãha.
5598754	Say it ain't so.	9007180	Eremi chéve ndaha'éi upéicha.
5607329	Say it ain't so!	9007181	Eremi chéve ndaha'éi upéicha!
7545340	There's nothing else I want to buy.	9007990	Ndaiporivéima mba'eve ajoguase.
607940	Go fuck yourself!	9009252	Tereho ejapiro túnare!
328604	Fuck you!	9009256	Japiro!
1743245	Asshole!	9009257	Nde tembo!
1349592	Don't say shit.	9009258	Tembo la eréa.
9020798	Smoke is everywhere.	9020795	Tatatĩ opárupi oĩ.
36097	How cute!	9020826	Ijukýpa!
1636288	So cute!	9020827	Ijukyite!
1989609	You're cute.	9020828	Ndejuky.
2020509	Koalas are cute.	9020829	Koalakuéra ijuky.
2111314	They're cute.	9020830	Ijuky hikuái.
2111453	That's cute.	9020831	Upéva ijuky.
9022264	Come and join us, let's eat together.	9022262	Ejúpy oremoirũ, jakaru oñondive.
1541497	Tom is a vampire.	2609948	Tom ha'e peteĩ andýra.
9056420	Tom's a vampire.	2609948	Tom ha'e peteĩ andýra.
434202	Am I pregnant?	7032679	Cheryeguasu piko?
2951765	Do you remember what time Tom said he'd be here?	9689886	Remandu'ápa piko mba'e aravópe Tom he'íkuri ha'e oiméta ko'ápe?
8680049	You have my full respect.	9689921	Che rohechakuaaite.
8251445	We got rid of some old stuff.	9694270	Ñamboykemi akue umi mba'e tuja.
6849093	I don't mind helping Tom.	9694271	Ndaha'éi mba'eve chéve aipytyvórõ Tom-re.
7909076	Funafuti is the capital of Tuvalu.	9705509	Funafuti niko Tuválu itavusu.
8582609	In Tuvalu, water is already eating away on the land.	9705511	Tuválupe, y ho'umíma hína yvy.
2122300	Greece has many islands.	9705514	Gyrésiape ypa'ũ hetaite hína.
5881702	I own that island.	9705518	Pe ypa'ũ niko chemba'e.
9634660	Is that island beautiful?	9705523	Upe ypa'ũ piko iporã?
44727	What animals inhabit those islands?	9705526	Mba'eichagua mymba piko oiko umi ypa'ũme?
1486893	Tom walked around the island.	9705531	Tom oguatákuri ypa'ũ jerekuévo.
1532638	Hopefully, the island is beautiful.	9705534	Tamora'e iporãpa pe ypa'ũ.
2792731	Do you like my island?	9705612	Iporã piko ndéve che ypa'ũ?
4986231	That is not an island.	9705615	Upéva ndaha'éi ypa'ũ.
4728183	The world is just like a book, and every step you take is like turning a page.	9706786	Yvóra niko peteĩ arandukáicha voi, ha reguatávo rembojeréicha katu peteĩ kuatiarogue.
6266325	I know you need to do that.	9706791	Aikuaa rejapo va'erãha upéva.
6266325	I know you need to do that.	9706792	Che aikuaa nde rejapo va'erãha upéva.
6436570	Tom said he thought Mary was drunk.	9707198	Tom he'íkuri ha'e oimo'ã Mary ika'uhague.
2132096	Water, please.	9694268	Y, ikatumírõ.
6219805	Water flows.	9707207	Y osyry.
6746662	Drink water.	9707208	Hey'u.
8742399	Save water.	9707210	Eñangarekomíke ýre.
4474989	Eat it!	9707211	He'úpy!
4474989	Eat it!	9707212	He'u!
64355	Just water, please.	9707213	Y añónte, ikatumírõ.
4597308	They gave me 3 days to pack my bags.	9707214	Ome'ẽ hikuái chéve 3 ára ajapopa hag̃ua che vosakuéra.
4429587	These days, it rains frequently.	9707270	Ko'ág̃a rupi, oky meme.
3907406	Nothing will happen to me.	9707758	Mba'eve ojehúta che rehe.
3907406	Nothing will happen to me.	9707764	Ndaipóri ojehutaha che rehe.
317778	A scream broke the silence.	9707813	Sapukái ojokákuri pe kirirĩ.
317778	A scream broke the silence.	9707817	Sapukái ikirirĩ soro.
7782966	I am called Lin Feng.	9713128	Che réra Lin Feng.
1602700	This time you went too far.	9788314	Ko'ãga katu rehopaitéma.
807307	There was a bridge across each river.	9080201	Ñavõ ysyry ári oĩ akue peteĩ hasaha.
9974765	Tom's not Jewish.	7032609	Tom ndaha'éi Hudío.
1437	Congratulations!	10083454	Vy'apavẽ!
1437	Congratulations!	10083455	Terevy'aitéke!
25930	Action!	10083456	Toiko!
28129	Wrong.	10083457	Ojavy.
30542	Definitely!	10083459	Upeichaite!
31567	Almost.	10083460	Haimete.
36088	What?	10083461	Mba'épa?
36419	Why?	10083462	Mba'érepa?
246359	Dead?	10083463	Omano?
280158	Duck!	10083476	Ejayvy!
364954	Die!	10083477	Emano!
373216	Really?	10083478	Añetépa?
374568	Perfect!	10083480	Iporã jepéva!
457629	Hungry?	10083483	Ndevare'a piko?
460198	Crazy!	10083485	Ndetarova!
462424	Shit.	10083486	Tekaka.
477061	No.	10083489	Ahániri.
477061	No.	10083491	Nahániri.
611140	Checkmate!	10083492	Háke máte!
643316	Darn!	10083494	Añarakóre!
1349139	Southward.	10083504	Ñemby gotyo.
1357603	Done.	10083505	Oĩma.
1744314	Wait!	10083506	Eha'arõ!
1747561	Try!	10083507	Eha'ã!
1768349	Begin!	10083508	Eñepyrũ!
1802121	Speak!	10083509	Eñe'ẽ!
1804273	Look!	10083511	Ehecha!
1806425	Quick!	10083513	Pya'éke!
4454073	Walk!	10083516	Eguata!
6146104	Done?	10083523	Oĩma piko?
1008564	Everybody lies.	10083527	Opavave ijapu.
2244995	Be on time.	10192209	Eguahẽ javetéke.
8962120	Pay on time!	10192210	Ehepyme'ẽ javetéke!
9239413	Come on time.	10192211	Eju javetéke!
1604624	Always arrive on time.	10192213	Akóinte eguahẽ javete.
2218323	You're on time.	10192216	Reguahẽma javete.
2240648	We're on time.	10192217	Ñaime javete.
2248199	I'm on time.	10192218	Aime javete.
2248199	I'm on time.	10192220	Aguahẽma javete.
2914398	You arrived on time.	10192221	Reguahẽkuri javete.
2955901	Tom arrived on time.	10192222	Tom oguahẽkuri javete.
3162840	Please come on time.	10192224	Ejumíkena javete.
3210743	He left on time.	10192225	Ohókuri javete.
3405495	Am I on time?	10192226	Aguahẽ javete piko?
4397661	Are we on time?	10192229	Ñaguahẽ javete piko?
5851957	I left on time.	10192232	Asẽkuri javete.
6274625	Please be on time.	10192234	Eguahẽmíkena javete.
8249385	Maria came on time.	10192235	Maria oguahẽkuri javete.
8616765	We arrived on time.	10192236	Ñaguahẽkuri javete.
9314864	Everyone arrived on time.	10192237	Opavave oguahẽkuri javete.
9314865	Everybody arrived on time.	10192237	Opavave oguahẽkuri javete.
10615128	I'm going to prepare some mates.	8887247	Che ajapóta ka'ay.
7392624	She says that she can't eat any more.	10802198	Ha'e he'i ndaikatuveiha okaru.
5277712	You can crash on the sofa if you're tired.	10806820	Nde ikatu reñeno apyka puku ári nekane'õrõ.
7505104	I know that Tom probably won't want to do that anymore.	10806829	Aikuaa Tom ikatuha ndojaposemo'ãvéi upéva.
7505107	I know that Tom knows you don't really have to do that.	10806831	Aikuaa Tom oikuaaha añetehápe nderejapo vaerãiha upéva.
7505108	I know that Tom knows why Mary has to do that tomorrow.	10806833	Aikuaa Tom oikuaaha mba'érepa Mary ojapo vaerã upéva ko'ẽrõ.
7505109	I know that Tom knows why Mary doesn't want to do that.	10806834	Aikuaa Tom oikuaaha mba'érepa Mary ndojaposéi upéva.
568331	Welcome to the Tatoeba Project website.	10806836	Tereg̃uahẽ porãite Tatoeba Rembiaporã rendápe.
2725101	Black wins.	10806858	Hũ ipu'aka.
321552	Everything went black.	10806860	Oñemohũmbaite.
3577027	Rooms are black.	10806861	Kotykuéra hũ.
3661710	I like black.	10806863	Hũ iporã chéve.
3661710	I like black.	10806865	Hũ arohory.
3724732	Black is beautiful.	10806866	Hũ iporãite.
4401014	Tom is black.	10806867	Tom ikamba.
5222698	I prefer black.	10806868	Hũ iporãve chéve.
5342176	Mine is black.	10806869	Chemba'éva hína hũ.
280729	Black hens lay white eggs.	10806873	Ryguasu hũ ombo'a ryguasu rupi'a morotĩ.
280729	Black hens lay white eggs.	10806874	Umi ryguasu hũva ombo'a tupi'a imorotĩva.
239194	Dogs see in black and white.	10806875	Jaguakuéra ohechánte hũ ha morotĩ.
1552235	Not everything is black and white.	10806877	Ndaha'éi opamba'e hũva ha imorotĩva.
1552235	Not everything is black and white.	10806878	Ndaha'éi opamba'e hũ ha morotĩ.
3723505	It's not black and white.	10806879	Ndaha'éi hũ ha morotĩ.
5319754	Things are not black and white.	10806880	Mba'ekuéra ndaha'éi hũ ha morotĩ.
9498729	The cup is black and white.	10806881	Pe kagua hũ ha imorotĩ.
10238427	The photograph is black and white.	10806883	Pe ta'anga hína hũ ha imorotĩ.
241496	A black and white dog bit me.	10806885	Peteĩ jagua hũ ha morotĩ chesu'u.
257441	I have a black and white dog.	10806887	Areko peteĩ jagua hũ ha morotĩ.
282598	We have a black and white dog.	10806892	Jareko peteĩ jagua hũ ha morotĩ.
282598	We have a black and white dog.	10806893	Roreko peteĩ jagua hũ ha morotĩ.
2281780	We don't have a dog.	10806932	Ndajarekói peteĩ jagua.
2281780	We don't have a dog.	10806934	Ndororekói peteĩ jagua.
2281780	We don't have a dog.	10806935	Ndajarekói jagua.
2281780	We don't have a dog.	10806936	Ndajaguerekói jagua.
2281780	We don't have a dog.	10806937	Ndoroguerekói jagua.
10569231	Be careful not to get her pregnant.	10810600	Aníkena nde rembohyeguasu ichupe.
10569231	Be careful not to get her pregnant.	10810601	Eñeñangarekóke ani hag̃ua rembohyeguasu chupe.
5769082	How does gravity work?	10813031	Mba'éichapa oiko pe mbaretepyte?
5769082	How does gravity work?	10813033	Mba'éichapa omba'apo pe mbaretepyta?
8543297	Can we create artificial gravity?	10813038	Ikatu piko jajapo pe mbaretepyte ava japopyre?
